GO
INSERT INTO Owners (Owner_id, Phone, Email) VALUES
    (4, '2006-11-4', 52500.0),
    (17, '2006-11-5', 92000.0),
    (15, '2006-11-6', 81400.0),
    (25, '2006-11-6', 39800.0),
    (0, '2006-11-8', 66000.0),
    (12, '2006-11-10', 72500.0),
    (29, '2006-11-11', 26000.0),
    (16, '2006-11-16', 55000.0),
    (24, '2006-11-17', 65000.0),
    (4, '2006-11-24', 52500.0),
    (21, '2006-11-24', 105000.0),
    (3, '2006-11-28', 63500.0),
    (29, '2006-12-2', 26000.0),
    (13, '2006-12-3', 50000.0),
    (4, '2006-12-4', 52500.0),
    (25, '2006-12-4', 39800.0),
    (11, '2006-12-5', 70100.0),
    (29, '2006-12-5', 26000.0),
    (21, '2006-12-6', 105000.0),
    (18, '2006-12-7', 79500.0),
    (5, '2006-12-9', 57500.0),
    (24, '2006-12-9', 65000.0),
    (24, '2006-12-10', 65000.0),
    (2, '2006-12-12', 57200.0),
    (20, '2006-12-13', 19600.0),
    (21, '2006-12-15', 105000.0),
    (24, '2006-12-15', 65000.0),
    (18, '2006-12-16', 79500.0),
    (22, '2006-12-25', 56500.0),
    (4, '2006-12-26', 52500.0),
    (5, '2006-12-31', 57500.0),
    (25, '2007-1-1', 39800.0),
    (14, '2007-1-5', 59500.0),
    (24, '2007-1-12', 65000.0),
    (29, '2007-1-16', 26000.0),
    (19, '2007-1-16', 64000.0),
    (12, '2007-1-17', 72500.0),
    (21, '2007-1-17', 105000.0),
    (3, '2007-1-18', 63500.0),
    (0, '2007-1-18', 66000.0),
    (14, '2007-1-21', 59500.0),
    (3, '2007-1-21', 63500.0),
    (12, '2007-1-22', 72500.0),
    (9, '2007-1-22', 76800.0),
    (19, '2007-1-23', 64000.0),
    (0, '2007-1-24', 66000.0),
    (1, '2007-1-24', 34200.0),
    (0, '2007-1-26', 66000.0),
    (29, '2007-1-29', 26000.0),
    (25, '2007-1-29', 39800.0),
    (19, '2007-1-30', 64000.0),
    (1, '2007-1-31', 34200.0),
    (4, '2007-2-1', 52500.0),
    (16, '2007-2-2', 55000.0),
    (1, '2007-2-3', 34200.0),
    (15, '2007-2-4', 81400.0),
    (19, '2007-2-5', 64000.0),
    (19, '2007-2-6', 64000.0),
    (0, '2007-2-6', 66000.0),
    (12, '2007-2-7', 72500.0),
    (16, '2007-2-8', 55000.0),
    (24, '2007-2-13', 65000.0),
    (17, '2007-2-13', 92000.0),
    (25, '2007-2-15', 39800.0),
    (19, '2007-2-16', 64000.0),
    (25, '2007-2-17', 39800.0),
    (0, '2007-2-18', 66000.0),
    (3, '2007-2-19', 63500.0),
    (16, '2007-2-19', 55000.0),
    (12, '2007-2-21', 72500.0),
    (30, '2007-2-21', 50000.0),
    (15, '2007-2-21', 81400.0),
    (30, '2007-2-22', 50000.0),
    (1, '2007-2-22', 34200.0),
    (29, '2007-2-24', 26000.0),
    (29, '2007-2-25', 26000.0),
    (3, '2007-2-25', 63500.0),
    (3, '2007-2-26', 63500.0),
    (17, '2007-3-1', 92000.0),
    (9, '2007-3-3', 76800.0),
    (24, '2007-3-4', 65000.0),
    (15, '2007-3-7', 81400.0),
    (16, '2007-3-8', 55000.0),
    (0, '2007-3-10', 66000.0),
    (17, '2007-3-11', 92000.0),
    (16, '2007-3-12', 55000.0),
    (9, '2007-3-17', 76800.0),
    (25, '2007-3-17', 39800.0),
    (17, '2007-3-18', 92000.0),
    (4, '2007-3-19', 52500.0),
    (4, '2007-3-20', 52500.0),
    (21, '2007-3-21', 164000.0),
    (21, '2007-3-24', 105000.0),
    (9, '2007-3-27', 76800.0),
    (16, '2007-3-28', 55000.0),
    (14, '2007-3-28', 59500.0),
    (14, '2007-3-31', 59500.0),
    (12, '2007-4-2', 72500.0),
    (30, '2007-4-3', 50000.0),
    (24, '2007-4-3', 65000.0),
    (12, '2007-4-5', 72500.0),
    (4, '2007-4-6', 52500.0),
    (9, '2007-4-8', 76800.0),
    (14, '2007-4-9', 59500.0),
    (24, '2007-4-10', 65000.0),
    (15, '2007-4-12', 81400.0),
    (0, '2007-4-13', 66000.0),
    (29, '2007-4-17', 26000.0),
    (14, '2007-4-17', 59500.0),
    (19, '2007-4-18', 64000.0),
    (16, '2007-4-20', 55000.0),
    (24, '2007-4-21', 65000.0),
    (12, '2007-4-24', 72500.0),
    (29, '2007-4-25', 26000.0),
    (9, '2007-4-27', 76800.0),
    (4, '2007-4-27', 52500.0),
    (19, '2007-4-28', 64000.0),
    (16, '2007-4-29', 55000.0),
    (30, '2007-4-30', 50000.0),
    (3, '2007-4-30', 63500.0),
    (19, '2007-5-1', 64000.0),
    (15, '2007-5-1', 81400.0),
    (3, '2007-5-3', 63500.0),
    (9, '2007-5-3', 76800.0),
    (1, '2007-5-4', 34200.0),
    (9, '2007-5-4', 91200.0),
    (12, '2007-5-6', 72500.0),
    (29, '2007-5-7', 26000.0),
    (19, '2007-5-9', 64000.0),
    (30, '2007-5-10', 50000.0),
    (17, '2007-5-13', 92000.0),
    (1, '2007-5-14', 34200.0),
    (30, '2007-5-14', 50000.0),
    (30, '2007-5-17', 50000.0),
    (19, '2007-5-20', 64000.0),
    (17, '2007-5-20', 92000.0),
    (17, '2007-5-23', 92000.0),
    (25, '2007-5-24', 39800.0),
    (12, '2007-5-31', 72500.0),
    (30, '2007-6-1', 50000.0),
    (24, '2007-6-1', 65000.0),
    (0, '2007-6-2', 66000.0),
    (1, '2007-6-3', 34200.0),
    (24, '2007-6-3', 65000.0),
    (30, '2007-6-5', 50000.0),
    (4, '2007-6-8', 52500.0),
    (15, '2007-6-9', 81400.0),
    (29, '2007-6-11', 26000.0),
    (1, '2007-6-13', 34200.0),
    (25, '2007-6-13', 39800.0),
    (17, '2007-6-14', 92000.0),
    (14, '2007-6-15', 59500.0),
    (16, '2007-6-15', 55000.0),
    (16, '2007-6-15', 55000.0),
    (29, '2007-6-16', 26000.0),
    (1, '2007-6-16', 34200.0),
    (12, '2007-6-18', 72500.0),
    (16, '2007-6-19', 55000.0),
    (29, '2007-6-21', 26000.0),
    (30, '2007-6-22', 50000.0),
    (24, '2007-6-23', 65000.0),
    (17, '2007-6-25', 92000.0),
    (17, '2007-6-25', 92000.0),
    (15, '2007-6-25', 81400.0),
    (14, '2007-6-25', 59500.0),
    (25, '2007-6-27', 39800.0),
    (12, '2007-7-2', 72500.0),
    (17, '2007-7-2', 92000.0),
    (30, '2007-7-3', 50000.0),
    (19, '2007-7-4', 64000.0),
    (30, '2007-7-6', 50000.0),
    (24, '2007-7-10', 65000.0),
    (3, '2007-7-10', 63500.0),
    (29, '2007-7-16', 26000.0),
    (12, '2007-7-17', 72500.0),
    (3, '2007-7-17', 63500.0),
    (16, '2007-7-17', 55000.0),
    (29, '2007-7-18', 26000.0),
    (4, '2007-7-20', 52500.0),
    (4, '2007-7-22', 52500.0),
    (12, '2007-7-22', 72500.0),
    (16, '2007-7-22', 55000.0),
    (19, '2007-7-23', 64000.0),
    (30, '2007-7-24', 50000.0),
    (24, '2007-7-27', 65000.0),
    (19, '2007-7-29', 64000.0),
    (24, '2007-7-29', 65000.0),
    (14, '2007-7-31', 59500.0),
    (3, '2007-8-2', 63500.0),
    (12, '2007-8-2', 72500.0),
    (25, '2007-8-4', 39800.0),
    (16, '2007-8-4', 55000.0),
    (17, '2007-8-4', 92000.0),
    (29, '2007-8-6', 26000.0),
    (25, '2007-8-7', 39800.0),
    (12, '2007-8-9', 72500.0),
    (12, '2007-8-10', 72500.0),
    (14, '2007-8-11', 59500.0),
    (29, '2007-8-12', 26000.0),
    (14, '2007-8-14', 59500.0),
    (15, '2007-8-14', 81400.0),
    (30, '2007-8-17', 50000.0),
    (15, '2007-8-20', 81400.0),
    (15, '2007-8-20', 81400.0),
    (19, '2007-8-26', 64000.0),
    (3, '2007-8-29', 63500.0),
    (29, '2007-8-29', 26000.0),
    (25, '2007-8-30', 39800.0),
    (29, '2007-9-1', 26000.0),
    (12, '2007-9-1', 72500.0),
    (1, '2007-9-2', 34200.0),
    (24, '2007-9-2', 65000.0),
    (4, '2007-9-5', 52500.0),
    (17, '2007-9-5', 92000.0),
    (17, '2007-9-6', 92000.0),
    (19, '2007-9-8', 64000.0),
    (1, '2007-9-10', 34200.0),
    (15, '2007-9-12', 81400.0),
    (3, '2007-9-13', 63500.0),
    (14, '2007-9-14', 59500.0),
    (19, '2007-9-16', 64000.0),
    (29, '2007-9-17', 26000.0),
    (24, '2007-9-19', 65000.0),
    (12, '2007-9-19', 72500.0),
    (1, '2007-9-20', 34200.0),
    (16, '2007-9-22', 55000.0),
    (25, '2007-9-25', 39800.0),
    (24, '2007-9-25', 65000.0),
    (25, '2007-9-25', 39800.0),
    (14, '2007-9-26', 59500.0),
    (12, '2007-9-28', 72500.0),
    (16, '2007-9-30', 55000.0),
    (1, '2007-10-2', 34200.0),
    (16, '2007-10-3', 55000.0),
    (4, '2007-10-3', 52500.0),
    (12, '2007-10-7', 72500.0),
    (17, '2007-10-7', 92000.0),
    (29, '2007-10-8', 26000.0),
    (19, '2007-10-12', 64000.0),
    (14, '2007-10-12', 59500.0),
    (25, '2007-10-15', 39800.0),
    (12, '2007-10-17', 72500.0),
    (25, '2007-10-18', 39800.0),
    (19, '2007-10-18', 64000.0),
    (1, '2007-10-18', 34200.0),
    (16, '2007-10-19', 55000.0),
    (29, '2007-10-19', 26000.0),
    (1, '2007-10-21', 34200.0),
    (30, '2007-10-21', 50000.0),
    (30, '2007-10-21', 50000.0),
    (14, '2007-10-24', 59500.0),
    (29, '2007-10-26', 26000.0),
    (19, '2007-10-26', 64000.0),
    (17, '2007-10-27', 92000.0),
    (30, '2007-10-28', 50000.0),
    (16, '2007-10-28', 55000.0),
    (4, '2007-10-30', 52500.0),
    (14, '2007-10-31', 59500.0),
    (29, '2007-11-2', 26000.0),
    (14, '2007-11-4', 59500.0),
    (29, '2007-11-4', 26000.0),
    (4, '2007-11-5', 52500.0),
    (16, '2007-11-5', 55000.0),
    (3, '2007-11-7', 63500.0),
    (3, '2007-11-10', 85100.0),
    (30, '2007-11-11', 50000.0),
    (30, '2007-11-13', 50000.0),
    (1, '2007-11-14', 34200.0),
    (29, '2007-11-17', 26000.0),
    (19, '2007-11-17', 64000.0),
    (12, '2007-11-19', 72500.0),
    (4, '2007-11-19', 52500.0),
    (25, '2007-11-20', 39800.0),
    (1, '2007-11-20', 34200.0),
    (19, '2007-11-20', 64000.0),
    (16, '2007-11-21', 55000.0),
    (24, '2007-11-24', 65000.0),
    (30, '2007-11-24', 50000.0),
    (14, '2007-11-25', 59500.0),
    (3, '2007-11-27', 63500.0),
    (17, '2007-12-4', 92000.0),
    (20, '2007-12-4', 19600.0),
    (19, '2007-12-11', 64000.0),
    (25, '2007-12-14', 39800.0),
    (17, '2007-12-16', 92000.0),
    (25, '2007-12-16', 39800.0),
    (3, '2007-12-17', 63500.0),
    (3, '2007-12-17', 63500.0),
    (14, '2007-12-17', 59500.0),
    (16, '2007-12-24', 55000.0),
    (12, '2007-12-25', 72500.0),
    (20, '2007-12-25', 19600.0),
    (29, '2007-12-26', 26000.0),
    (24, '2007-12-26', 65000.0),
    (3, '2007-12-26', 63500.0),
    (25, '2007-12-27', 39800.0),
    (19, '2007-12-28', 64000.0),
    (19, '2007-12-28', 64000.0),
    (24, '2007-12-28', 65000.0),
    (29, '2007-12-29', 26000.0),
    (17, '2007-12-31', 92000.0),
    (14, '2008-1-1', 59500.0),
    (17, '2008-1-5', 92000.0),
    (19, '2008-1-6', 64000.0),
    (24, '2008-1-6', 65000.0),
    (17, '2008-1-6', 92000.0),
    (25, '2008-1-6', 39800.0),
    (16, '2008-1-8', 55000.0),
    (24, '2008-1-14', 65000.0),
    (25, '2008-1-15', 39800.0),
    (16, '2008-1-19', 55000.0),
    (27, '2008-1-20', 70800.0),
    (25, '2008-1-26', 39800.0),
    (19, '2008-1-27', 64000.0),
    (15, '2008-1-28', 81400.0),
    (12, '2008-1-28', 72500.0),
    (17, '2008-1-28', 92000.0),
    (14, '2008-1-29', 59500.0),
    (12, '2008-1-30', 72500.0),
    (24, '2008-1-31', 65000.0),
    (4, '2008-2-2', 52500.0),
    (15, '2008-2-3', 81400.0),
    (27, '2008-2-3', 70800.0),
    (30, '2008-2-3', 50000.0),
    (17, '2008-2-4', 92000.0),
    (4, '2008-2-6', 52500.0),
    (27, '2008-2-7', 70800.0),
    (15, '2008-2-9', 81400.0),
    (30, '2008-2-10', 50000.0),
    (25, '2008-2-13', 39800.0),
    (19, '2008-2-14', 64000.0),
    (19, '2008-2-15', 64000.0),
    (14, '2008-2-17', 59500.0),
    (19, '2008-2-18', 64000.0),
    (16, '2008-2-19', 55000.0),
    (17, '2008-2-20', 92000.0),
    (30, '2008-2-21', 50000.0),
    (1, '2008-2-24', 34200.0),
    (27, '2008-2-25', 70800.0),
    (15, '2008-2-25', 81400.0),
    (4, '2008-2-27', 52500.0),
    (1, '2008-2-28', 34200.0),
    (1, '2008-2-28', 34200.0),
    (25, '2008-2-29', 39800.0),
    (30, '2008-3-4', 50000.0),
    (24, '2008-3-5', 65000.0),
    (12, '2008-3-5', 72500.0),
    (17, '2008-3-5', 92000.0),
    (1, '2008-3-5', 34200.0),
    (12, '2008-3-6', 72500.0),
    (24, '2008-3-7', 65000.0),
    (16, '2008-3-8', 55000.0),
    (30, '2008-3-8', 50000.0),
    (19, '2008-3-9', 64000.0),
    (24, '2008-3-11', 65000.0),
    (4, '2008-3-11', 52500.0),
    (4, '2008-3-14', 52500.0),
    (30, '2008-3-15', 50000.0),
    (27, '2008-3-19', 70800.0),
    (1, '2008-3-19', 34200.0),
    (17, '2008-3-22', 92000.0),
    (16, '2008-3-23', 55000.0),
    (15, '2008-3-25', 81400.0),
    (27, '2008-3-27', 70800.0),
    (17, '2008-3-27', 92000.0),
    (15, '2008-3-28', 81400.0),
    (4, '2008-3-28', 52500.0),
    (12, '2008-4-7', 72500.0),
    (31, '2008-4-9', 111800.0),
    (1, '2008-4-13', 34200.0),
    (27, '2008-4-16', 70800.0),
    (24, '2008-4-17', 65000.0),
    (30, '2008-4-18', 50000.0),
    (19, '2008-4-19', 93800.0),
    (14, '2008-4-23', 59500.0),
    (15, '2008-4-25', 81400.0),
    (12, '2008-4-26', 72500.0),
    (19, '2008-4-26', 64000.0),
    (14, '2008-4-27', 59500.0),
    (14, '2008-4-29', 59500.0),
    (12, '2008-5-2', 72500.0),
    (16, '2008-5-3', 55000.0),
    (12, '2008-5-4', 72500.0),
    (29, '2008-5-5', 26000.0),
    (15, '2008-5-5', 81400.0),
    (31, '2008-5-6', 111800.0),
    (27, '2008-5-8', 70800.0),
    (4, '2008-5-17', 52500.0),
    (27, '2008-5-17', 70800.0),
    (27, '2008-5-18', 70800.0),
    (14, '2008-5-22', 59500.0),
    (16, '2008-5-25', 55000.0),
    (29, '2008-5-27', 26000.0),
    (4, '2008-5-27', 52500.0),
    (29, '2008-5-30', 26000.0),
    (12, '2008-5-30', 72500.0),
    (17, '2008-5-31', 92000.0),
    (4, '2008-6-3', 52500.0),
    (14, '2008-6-8', 59500.0),
    (4, '2008-6-10', 52500.0),
    (16, '2008-6-11', 55000.0),
    (16, '2008-6-18', 55000.0),
    (27, '2008-6-19', 70800.0),
    (31, '2008-6-22', 111800.0),
    (27, '2008-6-24', 70800.0),
    (29, '2008-6-24', 28100.0),
    (14, '2008-6-24', 59500.0),
    (16, '2008-6-29', 55000.0),
    (4, '2008-7-3', 52500.0),
    (4, '2008-7-4', 52500.0),
    (25, '2008-7-6', 39800.0),
    (25, '2008-7-6', 75000.0),
    (4, '2008-7-8', 52500.0),
    (14, '2008-7-14', 59500.0),
    (16, '2008-7-23', 55000.0),
    (16, '2008-7-31', 55000.0),
    (14, '2008-8-1', 59500.0),
    (4, '2008-8-4', 52500.0),
    (27, '2008-8-5', 70800.0),
    (16, '2008-8-9', 55000.0),
    (4, '2008-8-12', 52500.0),
    (16, '2008-8-12', 55000.0),
    (27, '2008-8-15', 70800.0),
    (4, '2008-8-23', 52500.0),
    (14, '2008-8-29', 59500.0),
    (14, '2008-8-29', 59500.0),
    (26, '2008-9-5', 30000.0),
    (4, '2008-9-11', 52500.0),
    (30, '2008-9-11', 50000.0),
    (4, '2008-9-13', 52500.0),
    (26, '2008-9-13', 30000.0),
    (27, '2008-9-20', 70800.0),
    (30, '2008-9-21', 50000.0),
    (27, '2008-9-29', 70800.0),
    (30, '2008-9-29', 50000.0),
    (14, '2008-9-30', 59500.0),
    (27, '2008-10-2', 70800.0),
    (27, '2008-10-3', 70800.0),
    (27, '2008-10-12', 70800.0),
    (30, '2008-10-15', 50000.0),
    (26, '2008-10-16', 30000.0),
    (14, '2008-10-20', 59500.0),
    (10, '2008-10-20', 107200.0),
    (16, '2008-10-26', 55000.0),
    (4, '2008-10-27', 52500.0),
    (30, '2008-10-27', 50000.0),
    (4, '2008-10-28', 52500.0),
    (26, '2008-10-29', 30000.0),
    (10, '2008-10-29', 107200.0),
    (16, '2008-10-30', 55000.0),
    (4, '2008-10-30', 52500.0),
    (10, '2008-10-31', 107200.0),
    (14, '2008-11-1', 59500.0),
    (30, '2008-11-4', 50000.0),
    (27, '2008-11-8', 70800.0),
    (27, '2008-11-8', 70800.0),
    (23, '2008-11-10', 66500.0),
    (10, '2008-11-11', 107200.0),
    (23, '2008-11-11', 66500.0),
    (26, '2008-11-13', 30000.0),
    (27, '2008-11-14', 70800.0),
    (26, '2008-11-14', 30000.0),
    (14, '2008-11-15', 59500.0),
    (16, '2008-11-16', 55000.0),
    (30, '2008-11-19', 50000.0),
    (26, '2008-11-23', 30000.0),
    (10, '2008-11-24', 107200.0),
    (4, '2008-11-26', 52500.0),
    (4, '2008-11-27', 52500.0),
    (16, '2008-12-2', 55000.0),
    (24, '2008-12-3', 65000.0),
    (24, '2008-12-4', 65000.0),
    (25, '2008-12-7', 39800.0),
    (15, '2008-12-8', 81400.0),
    (16, '2008-12-8', 55000.0),
    (15, '2008-12-11', 81400.0),
    (4, '2008-12-14', 52500.0),
    (30, '2008-12-14', 50000.0),
    (12, '2008-12-15', 72500.0),
    (1, '2008-12-17', 34200.0),
    (30, '2008-12-17', 50000.0),
    (1, '2008-12-18', 34200.0),
    (17, '2008-12-20', 92000.0),
    (1, '2008-12-20', 34200.0),
    (12, '2008-12-23', 72500.0),
    (24, '2008-12-24', 65000.0),
    (30, '2008-12-25', 50000.0),
    (14, '2008-12-26', 59500.0),
    (12, '2008-12-29', 72500.0),
    (10, '2009-1-2', 107200.0),
    (31, '2009-1-4', 111800.0),
    (16, '2009-1-5', 55000.0),
    (16, '2009-1-7', 55000.0),
    (31, '2009-1-11', 111800.0),
    (27, '2009-1-18', 70800.0),
    (30, '2009-1-24', 50000.0),
    (30, '2009-1-27', 50000.0),
    (30, '2009-1-31', 50000.0),
    (31, '2009-2-3', 111800.0),
    (10, '2009-2-4', 107200.0),
    (30, '2009-2-9', 50000.0),
    (27, '2009-2-14', 70800.0),
    (27, '2009-2-16', 70800.0),
    (16, '2009-2-18', 55000.0),
    (23, '2009-2-18', 66500.0),
    (27, '2009-2-26', 70800.0),
    (4, '2009-2-28', 52500.0),
    (27, '2009-3-12', 94900.0),
    (31, '2009-3-13', 111800.0),
    (23, '2009-3-14', 66500.0),
    (31, '2009-3-17', 111800.0),
    (4, '2009-3-22', 52500.0),
    (23, '2009-3-23', 66500.0),
    (23, '2009-3-24', 66500.0),
    (16, '2009-3-26', 55000.0),
    (16, '2009-4-2', 55000.0),
    (10, '2009-4-2', 211900.0),
    (10, '2009-4-2', 107200.0),
    (4, '2009-4-3', 52500.0),
    (16, '2009-4-6', 55000.0),
    (7, '2009-4-8', 38200.0),
    (7, '2009-4-8', 38200.0),
    (30, '2009-4-11', 50000.0),
    (23, '2009-4-14', 66500.0),
    (30, '2009-4-17', 50000.0),
    (7, '2009-4-21', 38200.0),
    (16, '2009-4-21', 55000.0),
    (30, '2009-5-9', 50000.0),
    (8, '2009-5-9', 102500.0),
    (30, '2009-5-9', 50000.0),
    (30, '2009-5-12', 50000.0),
    (7, '2009-5-14', 38200.0),
    (7, '2009-5-21', 38200.0),
    (7, '2009-5-24', 38200.0),
    (4, '2009-5-26', 52500.0),
    (30, '2009-6-3', 50000.0),
    (23, '2009-6-5', 66500.0),
    (30, '2009-6-7', 50000.0),
    (23, '2009-6-7', 66500.0),
    (8, '2009-6-9', 102500.0),
    (30, '2009-6-12', 50000.0),
    (16, '2009-6-24', 55000.0),
    (7, '2009-6-28', 38200.0),
    (16, '2009-6-29', 55000.0),
    (16, '2009-6-30', 55000.0),
    (7, '2009-7-3', 38200.0),
    (4, '2009-7-5', 52500.0),
    (30, '2009-7-9', 50000.0),
    (8, '2009-7-11', 102500.0),
    (4, '2009-7-11', 52500.0),
    (4, '2009-7-17', 52500.0),
    (8, '2009-7-19', 102500.0),
    (30, '2009-7-27', 50000.0),
    (30, '2009-8-6', 50000.0),
    (30, '2009-8-6', 50000.0),
    (8, '2009-8-7', 105200.0),
    (8, '2009-8-10', 200100.0),
    (7, '2009-8-14', 38200.0),
    (4, '2009-8-15', 52500.0),
    (7, '2009-8-15', 38200.0),
    (30, '2009-8-25', 50000.0),
    (7, '2009-8-30', 38200.0),
    (30, '2009-9-1', 50000.0),
    (7, '2009-9-14', 38200.0),
    (7, '2009-9-15', 38200.0),
    (7, '2009-9-25', 38200.0),
    (4, '2009-10-5', 52500.0),
    (7, '2009-10-7', 38200.0),
    (4, '2009-10-19', 52500.0),
    (7, '2009-10-21', 38200.0),
    (7, '2009-10-22', 38200.0),
    (4, '2009-10-28', 52500.0),
    (27, '2009-12-3', 70800.0),
    (14, '2009-12-3', 59500.0),
    (10, '2009-12-4', 107200.0),
    (27, '2009-12-11', 70800.0),
    (26, '2009-12-12', 30000.0),
    (10, '2009-12-13', 107200.0),
    (31, '2009-12-13', 111800.0),
    (4, '2009-12-14', 52500.0),
    (26, '2009-12-15', 51600.0),
    (31, '2009-12-20', 111800.0),
    (30, '2009-12-20', 50000.0),
    (31, '2009-12-22', 111800.0),
    (14, '2009-12-22', 76100.0),
    (10, '2009-12-23', 107200.0),
    (14, '2009-12-25', 59500.0),
    (4, '2009-12-25', 52500.0),
    (27, '2009-12-26', 70800.0),
    (30, '2009-12-28', 50000.0),
    (7, '2010-1-8', 38200.0),
    (7, '2010-1-14', 38200.0),
    (7, '2010-2-4', 38200.0),
    (7, '2010-2-24', 38200.0),
    (7, '2010-3-6', 38200.0),
    (7, '2010-3-13', 38200.0),
    (7, '2010-12-8', 38200.0),
    (7, '2010-12-21', 38200.0)
GO
INSERT INTO [Closed Offers] (Offer_id, Close_dt, Reason) VALUES
    (0, '2007-7-17', 'S'),
    (1, '2008-5-25', 'S'),
    (2, '2006-9-30', 'S'),
    (4, '2009-11-13', 'S'),
    (8, '2009-10-9', 'S'),
    (10, '2009-7-12', 'S'),
    (13, '2006-4-3', 'S'),
    (15, '2008-6-14', 'S'),
    (16, '2009-7-10', 'S'),
    (19, '2008-6-29', 'S'),
    (20, '2007-1-19', 'S'),
    (23, '2009-7-5', 'S'),
    (25, '2008-8-23', 'S'),
    (29, '2008-7-21', 'S'),
    (32, '2008-5-29', 'S'),
    (33, '2006-7-31', 'S'),
    (34, '2006-6-19', 'S'),
    (35, '2010-2-17', 'S'),
    (37, '2006-8-13', 'S'),
    (41, '2007-5-6', 'S'),
    (42, '2006-8-14', 'S'),
    (43, '2009-5-28', 'S'),
